URL,Header,Tags,Paragraphs
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=9964,Second Monitor Request,request monitor full-time 2nd-Monitor new-monitor,"Issue     Environment     Resolution     When a full-time employee calls to request a new monitor or a second monitor, they need fill out the following form.    Second Monitor Request Form    Ask for the employee's email.    Email the link to the Full-Time Employee through the IT Email.    Note: By the end of the interaction, you should only have the ticket recording that you sent them the link for them to complete, and it should be marked as resolved."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8284,Security Issues,security account-security security-report-form account-security-issues reporting-hacked-accounts reporting-viruses,"Issue    Environment    Resolution    ***Please use this Report Form. and fill it out in another tab        Security Issues that need to be reported include:    When filling out the form be sure to include:    Escalation     The ""Security Issue"" report form will send a Ticket to the IT Cyber Security (Tier 3) (Group) In TD. Therefore the issue is escalated to the Cyber Security Team."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=9669,Student Records and Registration,Registration Transcripts petitions scheduling curriculum transfer-evaluation final-grade-submit Student-Records-and-Registration-escalation records-and-registration degree-varification verifications transferring-to-srr enrollment proof enrollment-verification enrollment-proof,"Issue    Environment     Resolution    SRR has different extensions for different issues within their department. The following Extension list is for our use only. DO NOT GIVE THESE EXTENSIONS TO STUDENTS OR FACULTY. If you are not sure what extension to use, call the BSC at ext 1000. The BSC will take the call and transfer it to the correct department.      **When transferring calls ensure you are WARM transferring. A warm transfer happens when you speak with the new agent before the call is transferred. You can tell the destination agent about the caller's issue and give any background information before transferring the call.         General Questions    Degree Verification    Petitions    Registration    Transfer Evaluation    Enrollment Verifications    Transcripts    SRR Forms    For a lot of requests that Student Records and Registration receive, there is usually a form that the requestor could fill out without having to contact them directly.     This link can be shared with the requestor."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6303,TA Enrollment Issues,enrollment TA TA-Enrollment TA-Enrollment-Issues Issues-with-TA Online-Academic-Support-TA-Management-Office TA-questions,"Issue    Environment    Resolution    Issues With TA Enrollment    Some online courses feature Teaching Assistants who support the Online Instructor.     If the caller is reporting either:     Please have them contact the Online Academic Support Employment office at oas.employment@byui.edu. They take care of hiring and enrolling all TA's. for online courses.     If students have issues with online tutors, they can contact the Online Academic Support Tutor Management office at onlinetutor@byui.edu."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=10102,Tutoring Website Issues,Website Tutor schedule tutoring-center get-a-tutor Esclations online-tutoring make-an-appointment not-loading online-tutoring-center website-not-loading student-help,"Issue     Environment     Resolution for Tier 1     These issues are best fixed by the customer calling the BYU-Idaho Tutoring Center.    On-Campus Students Location:
David O. McKay Library 272
2nd Floor; East Wing
208-496-4270
TutoringCenterAssistant@byui.edu    Online Students:
onlinetutor@byui.edu        The tutoring center will be able to resolve this issue.     Escalation     If anything is broken, like buttons, functions or links that cannot be fix with basic web troubleshooting have the student contact Josh Davenport over email at davenportjo@byui.edu    Note: For ticketing, mark yourself as ""Responsible"" and make the issue ""Resolved"" when you connect the student with the Tutoring Center or Josh Davenport."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6694,G-Suite,g-suite google suite gsuite google-g-suite g-suite-support g-suite-troubleshooting Google-Drive byui-google google-access,"Issue    Environment    Resolution for Tier 1    Google G Suite for Education Standard Written by Randy Beard: Approved by ITEC on 5/12/2020     Note: BYU-I accounts through Google do not have access to Gmail. If a requestor is trying to access Gmail, it has to be through their personal account. However, review the list below to see what the requestor can indeed use with a BYU-I Google account.     Deleted / Removed Files    The Messaging team can retrieve deleted / removed files for up to 30 days of the files removal.    Purpose     The purpose of this document is to establish and document approved use and support guidelines associated with the BYU-Idaho implementation of Google G Suite for Education.     Features Implemented     Following is the full list of G Suite features that were approved and implemented:     Levels of Support     IT will provide support for authentication for all university employees and students accessing G Suite. G Suite features will be self-supported. Microsoft Office 365 tools are the approved and supported standard for collaboration and managing data.     IT Use     IT organizations and employees are not authorized to use G Suite for official business purposes.     Additional Feature Implementation and Support Requests     Organizations and employees desiring implementation and/or support of additional features will request them through their Portfolio Manager.    Escalation    Since we only support authentication, make sure the requestor is using their BYUI credentials. With any other problems the requester will have to go to Google Support."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6615,How to get a Shareable Link in Google Drive,google-docs Google-doc-shareable Shareable-link How-to-upload-on-google-docs sharing-google-doc-with-other-people uploading-a-video Drive Google-Drive,"Issue    Environment    Resolution for Tier 1    1. Have the requestor go to https://www.google.com/drive/ and click ""Go to Google Drive"".        2. Have the requestor click New, then click File Upload.        3. Have them select the file of the video/document they want a link for.    Note: You will have to wait for it to upload to Google Drive.    4. Have them click and open the video/document on Google Drive.     Important: If they did not wait for the video to load a pop up will appear saying, ""We're processing this video. Check back later or download now."" Tell them to wait for the video to load and then continue with the following steps.     5. Click the three dots in the top right corner and select ""Share"".        6. They will be given the option to ""Share with people and groups"" or ""Get Link"". Tell them to click, ""Get Link"".        7. Finally, have them click ""Copy Link"". They now can share that link with whomever they would like.              Escalation    N/A"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=10539,I-Learn Support Process (Updated),I-Learn request help update tool Escalation canvas I-learn-admin canvas-escalation canvas-help I-learn-canvas-help canvas-support process-change I-Learn-Escalation,"Issue    Environment     Cause    There could be any number of issues that cause issues within I-Learn. Much of this can be easily solved since it's a simple user error, but there are instances in which our engineers need a closer diagnosis to resolve the incident.    Resolution    Simple User Errors    If a user calls the IT Service Desk and it's something we can solve easily on our team:    If a user submits a ticket via I-Learn that comes to our ticketing queue: (mostly handled by the Ticketing Team)         Issues that require escalation to I-Learn Admin (Tier 3)    First and foremost: We will no longer use TD to create tickets for these incidents or service requests that require escalation.     Note: Analysts need not make one for grading purposes. the one created by the requester through this process counts as the Ticket.    Our engineers have designed a very helpful tool within I-Learn that students can use to submit their issues. This tool helps captures important data points (such as username, course code, assignment, browser type, etc.).     Please have the student/faculty use the I-Learn Help Request tool found in I-Learn. It is important to note that depending on the course location and the users role in the course the Help Request screen will look different. The tool can be found:    1. Course Help        2. I-Learn Help Request > Submit Request        OR        3. The tool will automatically choose the current course, if this is incorrect guide the user to choose the course they are having a problem with. Then guide the user to select the assignment, description of the issue, and recommend the user attach a screenshot of what they see (this really helps our engineers)."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=12123,Broken Links and Errors in Canvas Course,broken-link broken-links canvas-links canvas-files files-not-downloading links-not-working canvas-course-link course-support Escalation broken-images grammar,"Issue     Environment     Resolution for TIER 1    First, we need to distinguish between technical support (computer, browser, I-Learn, etc.) and course support (instructions, assignments, exams, broken links, etc.). IT Support provides technical support (not course support). Instructors provide course support. As a result, we DO NOT ticket, route, or transfer reported course issues to any IT entity.             Checking the Course Number    NOTE: In instances where students encounter ""access denied"" errors while attempting to open a link within a course, it is often due to the instructor or course designer copying the link from a previous course during the creation process. To verify this, please examine the address of the link and ensure that the course number matches the actual course number. The course number is indicated in red below:    https://byui.instructure.com/courses/238800/modules    Once you have created a ticket for this issue, please update the ticket and notify the instructor by typing a message similar to the one provided below in the description. Additionally, under ""other people,"" include the instructor's email address to ensure they are notified promptly.    ""We recently received a call from a student enrolled in your online course, (insert course number)  regarding issues with accessing the links provided. Through troubleshooting during the call and subsequent investigation, we determined that the links in this course were likely copied over from another course. As a result, the students enrolled in this course are unable to access these links due to the way they were transferred. If you require guidance on publishing links for this course, we recommend reaching out to your Course Council for assistance. You can find their contact information at https://onlineadmin.byui.edu/dist/index.html#!/group-directory/oim-directory.""    NOTE: You don't have access to the provided link, but the faculty will be able to see it.    If there are any of the following problems listed below that are happening in Canvas, then please have the student contact their instructor. We cannot help with course support if:    Note: For broken links or files on Canvas, please check if they work for you in your OL account after basic troubleshooting didn't work. If they do, as a workaround, you can send the link through a chat on Zoho or Ivy (if applicable), or the file through the ""Send File"" option on Zoho. This is a temporary solution, and it is important to still encourage the student to notify the instructor of the error.        Escalation     Depending on the type of requester (Student, Online Adjunct, or On-Campus Faculty/ Adjunct Faculty), escalate the issue following the steps at the start of this KB."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6276,Canvas Access DNS Error for PC & Mac,DNS access canvas Canvas-access dns-settings dns-error dns-workaround DNS-PROBE DNS-error-Mac DNS-error-PC,"Issue    Environment    Resolution for Tier 1    Requestors may get an error similar to this when trying to reach Canvas.        After regular network and browser troubleshooting, try resetting their network connection by restarting their Internet Router. Ask the requestor to unplug and plug it back if necessary.     If the previous steps don't work, follow the steps below to change the DNS settings on the requestor's machine.     This is a temporary fix and should only be performed when users get the error seen in the picture.    PC Instructions        Step 2: In the left-hand corner select ""Ethernet"".                             macOS Instructions    Step 1: Go to System Preferences     Step 2: Click on Network     Step 3: Click on Ethernet OR Wi-Fi (this depends on what they are using).    Step 4: Click on the ""Advanced..."" bar on the bottom right next to the question mark.    Step 5: Click the DNS tab (highlighted blue in the picture).    Step 6: Under DNS Servers, click the ""+"" button, type 1.1.1.1"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8935,Canvas App,canvas-app canvas-app-not-loading canvas-app-issues canvas-app-error canvas-app-blank blank-canvas-app,"Issue    Environment    Resolution for Tier 1    When requestors have issues with the Canvas App do the following Troubleshooting:    If none of the troubleshooting resolves the issue AND the requestor has access to logging in on a browser or a computer, they will need to reach out to Canvas Support as we do not support the Canvas App.     This can be done by clicking the ""Help"" option in the taskbar on the left, and then selecting the option that fits the requestor's needs."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=13556,Canvas Not Loading Correctly,I-Learn i-learn-issues canvas canvas-issues canvas-loading-issues canvas-not-loading i-learn-loading-issues,"Issue    Environment    Resolution for TIER 1    There are times Canvas will not load properly and will appear like it does below. This can happen if they are running a VPN running on their computer. For example, the Norton VPN has been known to cause these issues. If a requestor's Canvas isn't loading properly, try turning off their VPN and reloading Canvas. If that does not solve the issue, try other Basic Troubleshooting Steps.                 Escalation    If none of these troubleshooting steps solve the issue, send a ticket to I-Learn Admin (Tier 3) (Group)."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6278,Checklist on Modules,checklist modules checklist-issues module-issues checklist-on-modules canvas checklist-in-canvas canvas-checklist,"Issue    Environment    Resolution for Tier 1    For Students        Note: Have the student contact their instructor about the issue. Show the student how to change the Dashboard from card view to list view so they can know which assignments they need to do.    1. Have the student change the Dashboard view from ""Card View"" to ""List View"".            It should look like this now.        Note: This is an issue of how the course is set up so they can call their instructor but the issue might not get fixed until a semester break.    For Instructors:    1. Have the instructor go to their course and go to the week that is having the checklist issue.    2. Have them click the Three Dots and then Click Edit.        3. Fix any mistake that is in the setup seen below. The View Item list is where the mistake will be."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6295,Class Extension for Emergencies,Incomplete request no-access incomplete-contract incomplete-contract-request course-extension unable-to-finish-course-due-to-emergency student-unable-to-complete-course student-course-extension class-extension not-finished-class continue-classes course class class-extention extend extend-due-date,"Issue    Environment    Cause    When a student is not able to finish a course because of personal reason (usually things like pregnancy, serious illness, death in immediate family, etc) the student and the teacher can request an ""Incomplete Contract Request"", which will grant the student extra time to finish the class even after the end of the semester.    Resolution for Tier 1    Here is a link with instructions from the schools Learning and Teaching Page.    How to Request    1. Go to Canvas    2. Click ""Course Help""    3. Click the link that says ""Request Incomplete Contract""    4. Follow instructions as directed. The student must meet the requirements for the Incomplete Contract. The following is the list of the requirements. you can find the requirements in the link provided above.    Extenuating circumstances occurred (serious illness, pregnancy, personal injury, death in the immediate family, etc.) that hindered class work and occurred after the 10th week of a semester (4th week of a block).     **Note: Students whose extenuating circumstances arise after the drop deadlines but before the 10th week of the semester or 4th week of a block should petition for an official withdrawal with the Student Records and Registration Office and should not be allowed to enter into an Incomplete Contract.    The student must have a passing grade at the time of petitioning for the incomplete grade. It is not a substitute for a failing grade. Therefore, an incomplete grade cannot be granted if the student is failing a class and wants additional time to submit makeup work in order to improve a grade.    The student must be able to complete the remaining work on an individual basis with the instructor. Re-enrollment in all or part of the same course during a subsequent semester may not be required as part of the contract.    Instructor approval is mandatory; incomplete contracts are granted at the instructor’s discretion.    After Sending the Request    The SRR (Student Records and Registration) will be the ones processing this ""Request"".     Records and Registration updates the student's ""enrollment"" in the system, but the team that changes the student's enrollment in the class is I-Learn Admin.    If there is any assignment, quiz or content that was locked behind an end date, the instructor will have to go in and change the end dates or grant special access to the student manually.    Escalation    If the Student still does not have access to their course, there could be two possible causes.     First, the ""Incomplete Contract Request"" is not complete. To fix this, call SRR. They will tell you what the teacher or student is missing to finish the request, or if their part is already completed.     Second, if SRR is done with their part, send the ticket to I-Learn Admin"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=11576,Contact Phone Number on Canvas,I-Learn add phone international update Contact steps phone-number canvas contact-information,"Issue    Environment     Resolution for TIER 1     When a requestor calls in with issues adding a phone number to their Canvas profile, let them know that receiving SMS and text from Canvas is not currently supported here at BYU-I.     The best option for them is to activate their email notifications instead.    If a teacher requests the phone number as part of a class requirement, they will have to let teachers know that the only option is email.    Escalation     N/A"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=14326,Course Assignments Not Showing on Canvas Calendar,courses-not-showing canvas-calendar-issues assignments-not-on-canvas-calendar cant-see-canvas-assignments courses-gray-on-canvas-calendar,"Issue        Environment    Resolution for TIER 1    If a student can't see their courses on their Canvas calendar, have them click the gray box next to each course on the list on the right of the calendar page. Once they've selected a course, the assignments for that course will appear on their calendar. If they want, they can then change the color for their courses using the 3 dots to the right of each course.                Escalation    If the problem persists after following these steps and basic troubleshooting, escalate to I-Learn Admin (Tier 3)."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6812,Course Council (Instructor Help),course-council course-help how-to-get-course-help-for-instructors link-to-course-council online-course-issues online-instructor-support online-instructors-needing-to-report-an-issue suggested-course-change Suggest-a-change-for-the-course New-course-support online-instructor,"Issue    Environment    Cause    A Course Council is the group comprised of the Course Designer(s), Online Course Representative (or OCR), and the Course Lead. Together, they create all of the online course content for every online class the school offers. There are several course councils made up of different people. Every specific online class has a course council that is over it. Any problems with the course content, (quiz questions are wrong, links are broken, etc.), go through the course council.    The Course Council is for helping with features of canvas and some tutorials for instructors. If a request for something larger than just advice or help, you may need to escalate it to I-Learn Admin for help.         Resolution for Tier 1        2. We do NOT contact the Course Council, but the online instructors do. This link is for online instructors to figure out who is in their course council and exactly who they need to contact if they have questions or concerns about the course content. Send them the link, so they can open it and see that information themselves."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8254,Course Cross-Listing,FTC FTC-Contact cross-listing combine-classes cross-lisiting-on-campus online-instructors,"Issue    Environment    Resolution for Tier 1    Before cross-listing, instructors need to determine which course will serve as the primary course and which course(s) will be cross-listed (moved to the primary course).      We cannot assist Instructors with Course Cross-Listing. If a Campus Instructor would like to cross-list their courses please refer them to the Faculty Technology Center.    Office: McKay 355
Phone: 208-496-7230
Email: ftc@byui.edu    Online Instructors do not have the Authorization to have their courses cross-listed. The Online Learning Council has asked not to do it and also not to make any exceptions for online Instructors."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6279,Course Evaluation Surveys,qualtrics online-course-feedback Institutional-research research campus-course-feedback course-evaluations evaluation-surveys course-surveys teachers-feedback course-evaluation-reports evaluation-reports end-of-course-evaluations teacher-evaluations student-feedback,"Issue    Environment    Resolution for Tier 1    Students    Students access the Course Evaluations from links found in their Canvas courses. If they are having issues accessing the surveys, have them try the following troubleshooting steps.    Another common issue is students submitting feedback for a different class than they intended. In these cases, also submit the ticket to Institutional Research.    Teachers    Another common issue is students submitting feedback for a different class than they intended. In these cases, also submit the ticket to Institutional Research.    For Teachers    If the problems weren't resolved, have them send an e-mail to Daniel Balls (ballsd@byui.edu)."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6637,Courses on Canvas,course canvas viewing-courses cant-see-courses Classes class-not-showing-up course-not-showing courses-not-showing-up assignment canvas-calendar calandar to-do-list course-work assignments-not-showing-up missing-assignment-on-calendar Dashboard devotional Student-dashboard devotional-course devotional-discussion devotional-discussion-boards devo-discussion-board devo-discussion I-Learn-dashboard i-dropped-my-classes still-see-dropped-course dropped-course not-enrolled-in-class-anymore notifications course-notifications canvas-notifications turn-off-canvas-notifications major-notifications major-announcements announcement-notifications,"Issue    Environment    Resolution for Tier 1    Course Not Showing Up    1. Ask the student when they registered for the course.     2. If they are viewing their dashboard on ""List View"" have them switch to ""Card View"" since ""List View"" will only show the To-Do list, not the full list of courses.    3. Have them go to courses and view all courses.             Note: This process also works for assignments not showing up on the Canvas Calendar and To-Do List.    4. If the student's course is not showing up at all , search that course in your OL account and view if the student has an active status in the class.     5. If the course doesn't show up when you look them up on your OL account, ask the student if it is a second block class. If it's second block, they will need to wait for the course to start.         Course is Still Showing up    There is an option for students to send in a request through a course help button that sends all of the information about the course to us, and then all we would need to do is escalate it to I-Learn Admin.     You would still need to create a ticket to record their interaction with the customer, so you would need to either:    If they don't have that option, we could then get the information that the I-Learn Admin Team will need and create our own ticket to send to them.          Students not able to access their past enrolled Canvas courses     If students are not able to see their previously enrolled course on their Dashboard, do the following to assist them:    1. Click on the course tab then click on all courses         2. Once you are in all courses look under ""Past Enrollments"" for the course you are looking              Notifications From Courses    Editing the notifications of a course:    1. Go into the desired course, on the top right in the ""Home"" page, there is an option for ""View Course Notifications"".        2. The requester can then adjust any notification settings desired.             Escalation     If the professor cannot fix the issue, and you have followed these relative steps, escalate the issue to I-Learn Admin (Tier 3) (Group)."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8803,Discussion Board Post,discussionboard i-learncanvas discussiongroup studentnotabletopostondiscussionboard discussionboardposts unabletopostonthediscussionboard discussion canvas,"Issue    Environment    Resolution for Tier 1    Student    If a student is having this issue with the issues mentioned above, ask them to contact their professor.    Teacher    If an instructor calls to report an issue with the discussion board in their course, please refer to the Course Council KB to let them know what to do next."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6616,Discussion Board Video Uploading Issues,Discussion-Board discussionboard discussion-board-video canvas-discussion-board canvas-discussion-board-video-issues video uploading-a-video upload-error canvas-video video-file,"Issue    Environment    Resolution for Tier 1    Note: Before you try the steps down below you should try the regular Canvas troubleshooting first.    Issues with videos on the discussion board can be separated into 3 different underlying issues.    1. The video file is too large.     If the video is over 5-7 minutes long then it is too big. Have them record using Canvas's recording software shown in the picture below that should fix their issue.     If the issue is still happening, have them upload the video to Google Drive and get a shareable link. With that shareable link, they need to put that into the description box of the reply.        2. They may have the video in the wrong format.     Canvas likes to have videos in the MP4 Format. If this is the case have them upload the video to Google Drive and get the Shareable Link to put in the description of the reply.    3. The customer may have a Slow Internet Connection.    If you google Internet Speed Test and click the run test button it will test the speed of the Internet. If a slow Internet connection is an issue there is nothing we can do to help them if they are an Online Student. They will need to try to find a place with a better Internet connection.     If they are a campus student then follow these instructions."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8589,Identity Provider Error,byui-network Canvas-access shib-error account-access-error Identity-provider-error our-identity-provider-error error-when-signing-in,"Issue        Environment    Resolution for Tier 1    When a student calls having an identity provider error, try the following:        Sometime the issue has been fixed by a having the customer change their password. If you think this will help, have them try this.    Escalation    If these troubleshoots do not work, create a ticket and send it to I-Learn Admin (Tier 3) (Group). Be sure to explain everything you did to try and fix the issue"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=12027,No Course Help Link or Adding New Navigation Button on I-learn/Canvas,I-Learn course-settings canvas course-help navigation-button navigation-link course-help-missing,"Issue     Environment    Resolution for TIER 1     1. Have the instructor go to ""Settings"" from his left-side menu        2. Have them click on the ""Navigation"" tab        3. There, they will be able to enable and disable navigation buttons, including the ""Course Help"" link        Escalation     N/A"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=9233,Online Instructors Adding Waitlisted Students,online Waitlist adding-byu-online-courses waitlisted,"Issue    Environment    Cause    Online Instructors have not been given access by Online Learning to grant manual enrollment for waitlisted students (or any students). All enrollments are done automatically from course registration. This is different from how campus courses work, where campus faculty can add waitlisted students.     Resolution for Tier 1    Warm transfer the student or instructor to the BSC to request enrollment. The BSC has an official process they use to report the request to leadership in Online Learning. The request has to be reviewed and approved by Online Learning leadership."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=9912,Online Professors and Final Grades,Grades final-grades issues-submitting-final-grades Submitting-final-grades grade-book-issues Adjunct-Faculty-grade-issues Online-professor-final-grade,"Issue     Environment     Cause    Sometimes after inputting a grade it appears incorrectly in the submission tool.     Resolution for Tier 1    When Online and Online Adjunct Professors call about issues with submitting final grades, try a few basic troubleshooting to assist them. You can refer to the Basic Website Troubleshooting Steps.     Escalation    If this does not work, you can transfer them to the Faculty Technology Center (FTC) at *7230.     *Note: Only transfer them if the issue is related to final grades."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=14334,Roll Call Attendance Issue,roll-call roll-call-attendance-tool canvas-attendance-tool gradebook-attendance-issue blank-attendance-in-gradebook attendance-not-showing-in-gradebook canvas-gradebook canvas-attendance,"Issue        Environment    Resolution for TIER 1    If grades are not being transferred properly from Roll Call to the gradebook in Canvas, it is likely because the cache for the Attendance tool is out of sync.     To fix this, the professor simply needs to:    This should sync Roll Call, fixing any blank spaces for attendance in the gradebook.         Escalation    If this does not fix the issue, create a ticket and escalate to I-Learn Admin (Tier 3)."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6638,Submitting Final Grades,submit-final-grades submitting-grades How-do-I-submit-final-grades issues-submitting-final-grades canvas-grades final-grades-troubleshooting,"Issue    Environment    Resolution for Tier 1    Before the Due Date        Teachers can access the Grade Submission Portal by one of the following methods:    Grade Submission Portal: Tutorial    Direct Link: https://web.byui.edu/ilearn/finalgradesubmit/    If the instructor needs help, or has questions about submitting final grades before the submission date, contact the FTC (ex. 7230) and transfer them, they will be able to help.     After the Due Date    The request must be approved by the corresponding department chair before the new grade will appear on the student’s transcript.    If a teacher has more questions or concerns about the grade change process, redirect them to Records and Registration and ask for the department that deals with final grades.     Note: Again, this is only if the grade change needs to be made after the due date for final grades submission has passed    A student cannot submit a request for a grade change, it must come through their instructor. A student can, however, go through the Grievance process to get a grade change if the instructor is not giving the help needed (if this is the case, please transfer the student to the BSC).    Pathway Connect Classes    Instructors do not need to submit final grades.     Troubleshooting for Students"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=9138,Textbook Purchase and Troubleshooting,textbook Course-booklist-error purchasing-textbooks unable-to-purchase-textbooks purchase-textbooks course-booklist online-textbook-purchase,"Issue    Environment    Resolution for Tier 1    Allow Pop-ups    Once students follow the above steps on accessing their textbook, it should open in a new tab. If they click ""Read Now"" and nothing happens, have them go to their browser settings and allow pop-ups.    Re-establish Access    4 weeks into the semester, students who did not opt-out will still have access but will need to re-establish access by going through Canvas instead of a quick link (i.e. bookmark) to access the textbook.    They can re-establish access by:     Students will still have access even if they have not paid off the charge on their student account.    Redemption Code Issues    Ebooks require a redemption code. This is when a student buys a redemption code from the store website or inside the store or they can purchase the code directly from VitalSource. If students purchased the code from the University Store and are having problems finding the email the code was sent in the University Store can look up the code.    Pearson Textbook Issues    If a student is repeating a course that has a book through Pearson, when they go to access the textbook it wants them to pay for it. In this case, Linda Munns in the University Store has to reset their account so they can access their book. She can be reached at ext 3420.    Error when purchasing physical books: ""An error has occurred while processing your request""    When trying to purchase books from the Course Booklist page of my.byui,edu, students may receive this error.     ""An error has occurred while processing your request"".    Have the requestor go to byuistore.com to purchase their books directly.     Escalation    If the requestor has more issues with purchasing textbooks they can call the Bookstore at 208-496-3400"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=6284,To-Do List Items Not Going Away for Instructor,To-Do to-do-lists to-do to-do-list-items-not-going-away,"Issue    Environment    Cause    If a To-Do list item is not being dismissed by the instructor, then there is likely an assignment that has been submitted after grading has taken place.     The Gradebook will also show an icon with a paper and an exclamation mark. The icon is there to signal that the submission needs to be re-graded.    Resolution for Tier 1    The instructor will need to:    Here is a screenshot of the section to look for:"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=12371,Unable to Login to Canvas Through BYU-I or Pathway Website,website-down canvas-login -unable-to-login logging-in-to-canvas workaround-when-websites-are-down,"Issue    Environment    Resolution for TIER 1    When students are unable to get to Canvas through the BYU-Idaho or Pathway Website, they can go to the following website that will allow them to login to their Canvas account so they can still get their homework done.     http://byui.instructure.com    *This may not work in all cases but it is worth trying."
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=9237,Adding Email Contact,Adding-email-to-outlook adding-email-contact-to-Outlook Outlook-Email Email-contact,Issue     Environment     Resolution for Tier 1                     Escalation     N/A
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8754,Chromebook Issues,Office word OneDrive excel office-365 office-365-error Chromebook documents-not-opening sheets office-word office-excel office-sheets error-opening-word-documents error-opening-office-documents I-Learn Escalation canvas Zoom zoho,"Issue    Environment    Resolution for Tier 1    Note: A Chromebook is considered in the class of mobile devices and just like a phone can be convenient but do not work for a number of technologies that are used at BYU-Idaho.    Office    I-Learn/Canvas    If you have a student call in with issues using Canvas on a Chromebook and you are unable to help them with basic troubleshooting, make sure the latest Chrome and overall computer updates are installed. If that does not work, before sending the ticket to I-Learn Admin, please collect the following information:    Zoho    Zoho Assist has been reported not working on Chromebook computers. If you come across this, please use Zoom as a workaround for screen sharing services.     Escalation     N/A"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=8700,Downloading Office 2019,Microsoft-Office-Suite cant-login-to-microsoft how-to-download-microsoft-office Microsoft-Dowload free-microsoft,"Issue    Environment    Resolution for Tier 1    Note: This product will no longer be avalible on OnTheHub by the beginning of May 2024. Until then, only students can download it; employees do not have access to Office 2019 (only Office 365), and will have to personally purchase it online, unless they have a student account as well as an employee account. If they do have a student account, they can follow the instructions below.         1. Follow the steps at the following link to download Microsoft office 2019. When you are done, move to step 2     2 .  After you click on download it should take you to the page below. Sign in to your Microsoft account (if you do not have a Microsoft account, create one as your personal Outlook email and do not use your school email).        3 . After signing in, click on Service & Subscription. This will take you to the page where your product keys are located. Click on install to download Office 2019 on your computer.        4. After the download has been completed, sign in using the email you used on your Microsoft account.    Escalation:     N/A"
https://td.byui.edu/SBTDClient/79/ITHelpCenter/KB/ArticleDet?ID=10074,License Verification,error device-offline Troubleshoot-steps trouble-verifying-license licensing-error,"Issue     Environment     Resolution for TIER 1     When a requestor calls and says that they are having the following error: ""We're having trouble verifying the Office license for this device, but you can keep using Office for now. If your device has been offline for a while, please try connecting to the Internet. If the message still appears, please contact your admin to troubleshoot this issue. Your admin needs to follow the troubleshooting steps in Device-based licensing for Microsoft 365 Apps for Education customers.""     Do the following to assist them:"
